393,1. White,1. Religious,24,5. Graduate Degree,3. 25-29,6. Conservative
394,1. White,1. Religious,7,1. Less than H.S,10. 60-64,5. Slightly Conservative
395,1. White,1. Religious,16,2. High School,10. 60-64,5. Slightly Conservative
396,1. White,1. Religious,3,1. Less than H.S,12. 70-74,
397,1. White,1. Religious,3,1. Less than H.S,9. 55-59,2. Liberal
398,1. White,1. Religious,2,1. Less than H.S,12. 70-74,3. Slightly Liberal
399,1. White,0. Not Religious,7,2. High School,3. 25-29,
400,3. Hispanic,0. Not Religious,8,2. High School,6. 40-44,1. Extremely Liberal
401,1. White,0. Not Religious,3,3. Some College,11. 65-69,1. Extremely Liberal
402,1. White,1. Religious,7,3. Some College,2. 21-24,4. Moderate
403,1. White,0. Not Religious,8,4. Bachelor's,3. 25-29,3. Slightly Liberal
404,1. White,1. Religious,21,2. High School,11. 65-69,4. Moderate
405,1. White,1. Religious,7,2. High School,10. 60-64,5. Slightly Conservative
406,1. White,0. Not Religious,27,5. Graduate Degree,10. 60-64,2. Liberal
407,1. White,0. Not Religious,21,3. Some College,5. 35-39,4. Moderate
408,1. White,0. Not Religious,9,2. High School,13. 75+,6. Conservative
409,1. White,1. Religious,23,2. High School,5. 35-39,
410,3. Hispanic,0. Not Religious,,4. Bachelor's,3. 25-29,2. Liberal
411,1. White,1. Religious,11,2. High School,8. 50-54,
412,1. White,1. Religious,,3. Some College,9. 55-59,5. Slightly Conservative
413,1. White,0. Not Religious,19,3. Some College,9. 55-59,4. Moderate
414,2. Black,1. Religious,1,2. High School,3. 25-29,4. Moderate
415,1. White,1. Religious,11,2. High School,8. 50-54,5. Slightly Conservative
416,1. White,1. Religious,15,2. High School,10. 60-64,5. Slightly Conservative
417,1. White,1. Religious,12,3. Some College,10. 60-64,
418,2. Black,1. Religious,5,2. High School,5. 35-39,
419,4. Other,1. Religious,5,1. Less than H.S,5. 35-39,
420,1. White,0. Not Religious,3,2. High School,9. 55-59,3. Slightly Liberal
421,1. White,1. Religious,11,1. Less than H.S,4. 30-34,
422,2. Black,0. Not Religious,2,2. High School,5. 35-39,
423,1. White,0. Not Religious,1,2. High School,2. 21-24,
424,1. White,1. Religious,2,2. High School,11. 65-69,2. Liberal
425,1. White,1. Religious,,5. Graduate Degree,13. 75+,5. Slightly Conservative
426,1. White,1. Religious,3,2. High School,9. 55-59,
427,1. White,1. Religious,,2. High School,12. 70-74,4. Moderate
428,1. White,1. Religious,3,1. Less than H.S,12. 70-74,4. Moderate
429,4. Other,1. Religious,2,2. High School,9. 55-59,
430,1. White,1. Religious,1,2. High School,1. 17-20,4. Moderate
431,4. Other,1. Religious,7,2. High School,3. 25-29,4. Moderate
432,1. White,1. Religious,4,1. Less than H.S,12. 70-74,6. Conservative
433,1. White,1. Religious,2,1. Less than H.S,13. 75+,
434,1. White,1. Religious,21,3. Some College,9. 55-59,4. Moderate
435,1. White,1. Religious,21,4. Bachelor's,6. 40-44,4. Moderate
436,1. White,1. Religious,3,1. Less than H.S,5. 35-39,
437,1. White,1. Religious,15,3. Some College,2. 21-24,2. Liberal
438,1. White,1. Religious,21,3. Some College,10. 60-64,4. Moderate
439,3. Hispanic,1. Religious,21,1. Less than H.S,3. 25-29,4. Moderate
440,1. White,1. Religious,7,1. Less than H.S,11. 65-69,6. Conservative
441,3. Hispanic,1. Religious,22,4. Bachelor's,5. 35-39,2. Liberal
442,3. Hispanic,1. Religious,11,3. Some College,2. 21-24,7. Extremely Conservative
443,3. Hispanic,1. Religious,1,2. High School,10. 60-64,
444,1. White,1. Religious,23,3. Some College,10. 60-64,
445,1. White,1. Religious,27,3. Some College,7. 45-49,4. Moderate
446,1. White,1. Religious,13,3. Some College,2. 21-24,4. Moderate
447,1. White,0. Not Religious,22,4. Bachelor's,3. 25-29,
448,1. White,0. Not Religious,2,3. Some College,5. 35-39,4. Moderate
449,1. White,1. Religious,20,3. Some College,8. 50-54,6. Conservative
450,1. White,0. Not Religious,15,4. Bachelor's,8. 50-54,6. Conservative
451,1. White,0. Not Religious,26,3. Some College,2. 21-24,
452,1. White,1. Religious,18,4. Bachelor's,9. 55-59,2. Liberal
453,1. White,1. Religious,11,3. Some College,4. 30-34,3. Slightly Liberal
454,1. White,1. Religious,13,3. Some College,13. 75+,6. Conservative
455,1. White,1. Religious,17,2. High School,10. 60-64,4. Moderate
456,3. Hispanic,1. Religious,6,3. Some College,4. 30-34,4. Moderate
457,1. White,1. Religious,,3. Some College,2. 21-24,4. Moderate
458,1. White,0. Not Religious,13,3. Some College,,4. Moderate
459,1. White,1. Religious,23,3. Some College,9. 55-59,7. Extremely Conservative
460,1. White,1. Religious,7,2. High School,8. 50-54,4. Moderate
461,1. White,1. Religious,19,4. Bachelor's,3. 25-29,5. Slightly Conservative
462,1. White,1. Religious,2,4. Bachelor's,2. 21-24,7. Extremely Conservative
463,1. White,1. Religious,,3. Some College,11. 65-69,6. Conservative
464,1. White,0. Not Religious,1,4. Bachelor's,8. 50-54,
465,1. White,0. Not Religious,11,4. Bachelor's,3. 25-29,2. Liberal
466,1. White,1. Religious,25,5. Graduate Degree,6. 40-44,6. Conservative
467,1. White,0. Not Religious,7,2. High School,2. 21-24,
468,1. White,1. Religious,11,4. Bachelor's,9. 55-59,2. Liberal
469,1. White,0. Not Religious,2,3. Some College,2. 21-24,2. Liberal
470,1. White,0. Not Religious,21,4. Bachelor's,7. 45-49,4. Moderate
471,1. White,1. Religious,,2. High School,3. 25-29,
472,3. Hispanic,1. Religious,9,2. High School,3. 25-29,4. Moderate
473,1. White,1. Religious,8,3. Some College,11. 65-69,6. Conservative
474,1. White,0. Not Religious,13,,11. 65-69,6. Conservative
475,1. White,1. Religious,18,2. High School,9. 55-59,4. Moderate
476,1. White,1. Religious,8,2. High School,8. 50-54,3. Slightly Liberal
477,1. White,0. Not Religious,5,2. High School,4. 30-34,
478,1. White,0. Not Religious,13,3. Some College,4. 30-34,
479,1. White,1. Religious,8,3. Some College,3. 25-29,
480,1. White,1. Religious,11,3. Some College,9. 55-59,4. Moderate
481,1. White,1. Religious,21,3. Some College,8. 50-54,4. Moderate
482,1. White,1. Religious,12,3. Some College,7. 45-49,4. Moderate
483,4. Other,1. Religious,5,3. Some College,2. 21-24,
484,1. White,1. Religious,,2. High School,,4. Moderate
485,3. Hispanic,1. Religious,11,3. Some College,2. 21-24,4. Moderate
486,4. Other,0. Not Religious,14,3. Some College,6. 40-44,4. Moderate
487,1. White,0. Not Religious,8,1. Less than H.S,4. 30-34,2. Liberal
488,1. White,0. Not Religious,11,3. Some College,6. 40-44,
489,1. White,1. Religious,1,3. Some College,5. 35-39,2. Liberal
490,1. White,1. Religious,2,1. Less than H.S,9. 55-59,
491,1. White,0. Not Religious,17,2. High School,3. 25-29,4. Moderate
492,3. Hispanic,0. Not Religious,1,1. Less than H.S,6. 40-44,6. Conservative
493,3. Hispanic,1. Religious,14,3. Some College,1. 17-20,4. Moderate
494,1. White,0. Not Religious,,4. Bachelor's,5. 35-39,4. Moderate
495,2. Black,1. Religious,2,3. Some College,10. 60-64,5. Slightly Conservative
496,2. Black,1. Religious,3,1. Less than H.S,9. 55-59,5. Slightly Conservative
497,2. Black,1. Religious,2,2. High School,9. 55-59,
498,2. Black,1. Religious,3,3. Some College,4. 30-34,
499,2. Black,1. Religious,6,1. Less than H.S,8. 50-54,7. Extremely Conservative
500,2. Black,1. Religious,5,1. Less than H.S,8. 50-54,
501,2. Black,1. Religious,1,3. Some College,8. 50-54,
502,4. Other,0. Not Religious,24,3. Some College,6. 40-44,7. Extremely Conservative
503,3. Hispanic,1. Religious,,1. Less than H.S,2. 21-24,
504,3. Hispanic,0. Not Religious,14,4. Bachelor's,4. 30-34,1. Extremely Liberal
505,3. Hispanic,0. Not Religious,11,2. High School,1. 17-20,4. Moderate
506,3. Hispanic,1. Religious,3,2. High School,1. 17-20,6. Conservative
507,3. Hispanic,0. Not Religious,11,2. High School,5. 35-39,
508,3. Hispanic,0. Not Religious,11,3. Some College,1. 17-20,
509,3. Hispanic,1. Religious,10,2. High School,8. 50-54,1. Extremely Liberal
510,3. Hispanic,1. Religious,10,4. Bachelor's,13. 75+,6. Conservative
511,3. Hispanic,1. Religious,17,3. Some College,6. 40-44,2. Liberal
512,3. Hispanic,1. Religious,11,2. High School,5. 35-39,6. Conservative
513,3. Hispanic,1. Religious,14,5. Graduate Degree,5. 35-39,2. Liberal
514,3. Hispanic,1. Religious,2,1. Less than H.S,12. 70-74,
515,3. Hispanic,1. Religious,1,2. High School,4. 30-34,
516,3. Hispanic,1. Religious,18,3. Some College,6. 40-44,3. Slightly Liberal
517,3. Hispanic,1. Religious,16,2. High School,5. 35-39,2. Liberal
518,3. Hispanic,1. Religious,3,1. Less than H.S,12. 70-74,
519,3. Hispanic,0. Not Religious,11,3. Some College,3. 25-29,3. Slightly Liberal
520,3. Hispanic,1. Religious,22,3. Some College,,
521,3. Hispanic,1. Religious,8,3. Some College,7. 45-49,4. Moderate
522,3. Hispanic,1. Religious,3,3. Some College,8. 50-54,5. Slightly Conservative
523,3. Hispanic,1. Religious,26,3. Some College,5. 35-39,4. Moderate
524,3. Hispanic,1. Religious,18,3. Some College,7. 45-49,6. Conservative
525,3. Hispanic,1. Religious,1,2. High School,9. 55-59,6. Conservative
526,3. Hispanic,0. Not Religious,24,3. Some College,3. 25-29,2. Liberal
527,3. Hispanic,1. Religious,,2. High School,8. 50-54,5. Slightly Conservative
528,3. Hispanic,1. Religious,6,2. High School,4. 30-34,4. Moderate
529,3. Hispanic,0. Not Religious,20,1. Less than H.S,6. 40-44,4. Moderate
530,,1. Religious,12,2. High School,2. 21-24,5. Slightly Conservative
531,3. Hispanic,1. Religious,9,1. Less than H.S,9. 55-59,
532,3. Hispanic,0. Not Religious,9,3. Some College,2. 21-24,4. Moderate
533,3. Hispanic,0. Not Religious,13,2. High School,1. 17-20,
534,3. Hispanic,1. Religious,22,4. Bachelor's,3. 25-29,5. Slightly Conservative
535,3. Hispanic,0. Not Religious,18,4. Bachelor's,,6. Conservative
536,3. Hispanic,1. Religious,15,3. Some College,3. 25-29,
537,3. Hispanic,1. Religious,23,2. High School,10. 60-64,4. Moderate
538,3. Hispanic,0. Not Religious,21,4. Bachelor's,3. 25-29,
539,3. Hispanic,1. Religious,23,3. Some College,4. 30-34,5. Slightly Conservative
540,3. Hispanic,1. Religious,13,1. Less than H.S,8. 50-54,4. Moderate
541,3. Hispanic,0. Not Religious,25,4. Bachelor's,6. 40-44,
542,3. Hispanic,1. Religious,26,2. High School,5. 35-39,
543,1. White,1. Religious,1,2. High School,11. 65-69,4. Moderate
544,3. Hispanic,1. Religious,18,2. High School,4. 30-34,
545,3. Hispanic,1. Religious,21,3. Some College,5. 35-39,
546,3. Hispanic,0. Not Religious,4,1. Less than H.S,1. 17-20,
547,3. Hispanic,1. Religious,,2. High School,2. 21-24,
548,3. Hispanic,1. Religious,3,2. High School,4. 30-34,
549,2. Black,1. Religious,2,2. High School,2. 21-24,6. Conservative
550,2. Black,1. Religious,12,1. Less than H.S,12. 70-74,
551,2. Black,1. Religious,23,4. Bachelor's,4. 30-34,3. Slightly Liberal
552,2. Black,1. Religious,11,5. Graduate Degree,6. 40-44,
553,2. Black,1. Religious,18,4. Bachelor's,4. 30-34,
554,4. Other,1. Religious,14,5. Graduate Degree,5. 35-39,3. Slightly Liberal
555,2. Black,1. Religious,12,2. High School,8. 50-54,
556,2. Black,1. Religious,7,3. Some College,4. 30-34,4. Moderate
557,2. Black,1. Religious,7,4. Bachelor's,4. 30-34,
558,2. Black,1. Religious,1,3. Some College,2. 21-24,5. Slightly Conservative
559,2. Black,1. Religious,1,2. High School,1. 17-20,
560,2. Black,1. Religious,2,2. High School,9. 55-59,7. Extremely Conservative
561,2. Black,1. Religious,13,4. Bachelor's,9. 55-59,
562,2. Black,0. Not Religious,15,1. Less than H.S,6. 40-44,
563,2. Black,1. Religious,18,5. Graduate Degree,4. 30-34,4. Moderate
564,2. Black,1. Religious,16,4. Bachelor's,7. 45-49,6. Conservative
565,2. Black,1. Religious,13,2. High School,1. 17-20,4. Moderate
566,2. Black,1. Religious,23,2. High School,8. 50-54,
567,2. Black,1. Religious,22,5. Graduate Degree,4. 30-34,4. Moderate
568,2. Black,1. Religious,20,3. Some College,6. 40-44,4. Moderate
569,2. Black,1. Religious,18,3. Some College,7. 45-49,
570,2. Black,1. Religious,12,4. Bachelor's,4. 30-34,
571,2. Black,0. Not Religious,15,2. High School,7. 45-49,
572,2. Black,1. Religious,12,3. Some College,10. 60-64,2. Liberal
573,2. Black,1. Religious,8,2. High School,7. 45-49,4. Moderate
574,2. Black,1. Religious,13,3. Some College,5. 35-39,
575,2. Black,1. Religious,13,3. Some College,3. 25-29,6. Conservative
576,2. Black,1. Religious,22,5. Graduate Degree,4. 30-34,4. Moderate
577,2. Black,1. Religious,11,3. Some College,6. 40-44,6. Conservative
578,4. Other,1. Religious,,1. Less than H.S,7. 45-49,3. Slightly Liberal
579,2. Black,0. Not Religious,22,3. Some College,3. 25-29,5. Slightly Conservative
580,2. Black,1. Religious,,3. Some College,6. 40-44,
581,2. Black,1. Religious,6,2. High School,4. 30-34,
582,2. Black,1. Religious,1,1. Less than H.S,8. 50-54,
583,2. Black,1. Religious,7,2. High School,5. 35-39,4. Moderate
584,2. Black,1. Religious,11,3. Some College,5. 35-39,
585,2. Black,1. Religious,2,1. Less than H.S,13. 75+,
586,2. Black,1. Religious,19,2. High School,10. 60-64,6. Conservative
587,2. Black,1. Religious,19,2. High School,1. 17-20,4. Moderate
588,2. Black,1. Religious,3,2. High School,11. 65-69,
589,2. Black,0. Not Religious,14,1. Less than H.S,10. 60-64,
590,4. Other,0. Not Religious,13,2. High School,4. 30-34,4. Moderate
591,2. Black,1. Religious,1,3. Some College,8. 50-54,
592,2. Black,0. Not Religious,1,2. High School,6. 40-44,2. Liberal
593,2. Black,1. Religious,14,3. Some College,11. 65-69,
594,2. Black,1. Religious,15,2. High School,11. 65-69,4. Moderate
595,2. Black,1. Religious,13,4. Bachelor's,5. 35-39,
596,,1. Religious,12,4. Bachelor's,9. 55-59,5. Slightly Conservative
597,2. Black,1. Religious,11,2. High School,6. 40-44,
598,2. Black,1. Religious,9,1. Less than H.S,6. 40-44,
599,2. Black,0. Not Religious,14,2. High School,3. 25-29,
600,2. Black,1. Religious,9,3. Some College,11. 65-69,
601,2. Black,1. Religious,9,3. Some College,3. 25-29,2. Liberal
602,2. Black,1. Religious,22,4. Bachelor's,4. 30-34,
603,4. Other,1. Religious,28,2. High School,13. 75+,4. Moderate
604,2. Black,0. Not Religious,1,3. Some College,5. 35-39,
605,2. Black,1. Religious,1,2. High School,1. 17-20,5. Slightly Conservative
606,2. Black,1. Religious,19,3. Some College,9. 55-59,4. Moderate
607,2. Black,1. Religious,7,4. Bachelor's,10. 60-64,5. Slightly Conservative
608,2. Black,1. Religious,14,4. Bachelor's,4. 30-34,
609,2. Black,1. Religious,,1. Less than H.S,9. 55-59,1. Extremely Liberal
610,2. Black,1. Religious,17,3. Some College,5. 35-39,6. Conservative
611,4. Other,1. Religious,1,3. Some College,2. 21-24,
612,2. Black,1. Religious,13,3. Some College,3. 25-29,
613,2. Black,1. Religious,19,3. Some College,8. 50-54,5. Slightly Conservative
614,2. Black,1. Religious,,2. High School,1. 17-20,
615,2. Black,0. Not Religious,21,5. Graduate Degree,5. 35-39,5. Slightly Conservative
616,2. Black,1. Religious,1,3. Some College,2. 21-24,
617,2. Black,1. Religious,2,5. Graduate Degree,3. 25-29,2. Liberal
618,4. Other,1. Religious,5,3. Some College,5. 35-39,3. Slightly Liberal
619,2. Black,1. Religious,2,3. Some College,9. 55-59,3. Slightly Liberal
620,2. Black,0. Not Religious,1,1. Less than H.S,2. 21-24,
621,2. Black,1. Religious,6,3. Some College,3. 25-29,4. Moderate
622,3. Hispanic,,23,2. High School,4. 30-34,2. Liberal
623,3. Hispanic,0. Not Religious,8,2. High School,3. 25-29,3. Slightly Liberal
624,3. Hispanic,1. Religious,13,3. Some College,4. 30-34,3. Slightly Liberal
625,3. Hispanic,1. Religious,12,2. High School,8. 50-54,
626,3. Hispanic,1. Religious,11,1. Less than H.S,8. 50-54,6. Conservative
627,3. Hispanic,0. Not Religious,9,4. Bachelor's,4. 30-34,2. Liberal
628,3. Hispanic,1. Religious,1,1. Less than H.S,11. 65-69,
629,3. Hispanic,1. Religious,2,1. Less than H.S,11. 65-69,4. Moderate
630,3. Hispanic,1. Religious,1,3. Some College,5. 35-39,
631,3. Hispanic,,22,3. Some College,2. 21-24,
632,3. Hispanic,0. Not Religious,3,2. High School,3. 25-29,
633,3. Hispanic,0. Not Religious,2,1. Less than H.S,8. 50-54,3. Slightly Liberal
634,3. Hispanic,0. Not Religious,9,2. High School,5. 35-39,3. Slightly Liberal
635,3. Hispanic,0. Not Religious,15,3. Some College,3. 25-29,
636,3. Hispanic,1. Religious,,1. Less than H.S,12. 70-74,
637,3. Hispanic,1. Religious,2,2. High School,5. 35-39,4. Moderate
638,3. Hispanic,,13,3. Some College,4. 30-34,3. Slightly Liberal
639,3. Hispanic,1. Religious,12,2. High School,7. 45-49,4. Moderate
640,3. Hispanic,1. Religious,27,3. Some College,10. 60-64,
641,3. Hispanic,1. Religious,,2. High School,,6. Conservative
642,3. Hispanic,1. Religious,22,5. Graduate Degree,,
643,3. Hispanic,1. Religious,11,3. Some College,5. 35-39,4. Moderate
644,3. Hispanic,0. Not Religious,5,3. Some College,6. 40-44,4. Moderate
645,2. Black,1. Religious,14,2. High School,,4. Moderate
646,2. Black,1. Religious,,5. Graduate Degree,8. 50-54,6. Conservative
647,2. Black,1. Religious,1,2. High School,4. 30-34,
648,2. Black,1. Religious,9,2. High School,7. 45-49,1. Extremely Liberal
649,2. Black,0. Not Religious,7,1. Less than H.S,12. 70-74,5. Slightly Conservative
650,2. Black,0. Not Religious,,3. Some College,7. 45-49,3. Slightly Liberal
651,2. Black,1. Religious,13,2. High School,13. 75+,
652,2. Black,1. Religious,19,3. Some College,,6. Conservative
653,2. Black,1. Religious,9,3. Some College,6. 40-44,
654,2. Black,1. Religious,5,1. Less than H.S,11. 65-69,
655,3. Hispanic,1. Religious,18,2. High School,2. 21-24,
656,3. Hispanic,1. Religious,17,2. High School,2. 21-24,
657,2. Black,1. Religious,5,3. Some College,9. 55-59,1. Extremely Liberal
658,2. Black,0. Not Religious,9,3. Some College,8. 50-54,4. Moderate
659,4. Other,1. Religious,7,2. High School,13. 75+,6. Conservative
660,2. Black,1. Religious,3,1. Less than H.S,7. 45-49,4. Moderate
661,2. Black,1. Religious,18,3. Some College,6. 40-44,2. Liberal
662,1. White,1. Religious,16,5. Graduate Degree,9. 55-59,2. Liberal
663,3. Hispanic,1. Religious,14,2. High School,8. 50-54,4. Moderate
664,3. Hispanic,1. Religious,24,2. High School,5. 35-39,5. Slightly Conservative
665,3. Hispanic,1. Religious,20,2. High School,6. 40-44,
666,3. Hispanic,1. Religious,12,1. Less than H.S,6. 40-44,
667,3. Hispanic,1. Religious,23,3. Some College,4. 30-34,3. Slightly Liberal
668,3. Hispanic,0. Not Religious,3,1. Less than H.S,2. 21-24,
669,3. Hispanic,0. Not Religious,3,2. High School,1. 17-20,4. Moderate
